"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"North Dakota"	"38"	"Small Metro"	"4"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	13429	Unreliable	35.709	136.945	23.548	Unreliable	25.605	106.300	18.786
	"North Dakota"	"38"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	127	407862	31.138	25.722	36.554	2.763	32.400	26.625	38.176	2.947
	"North Dakota"	"38"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	182096	Unreliable	3.405	11.511	1.902	Unreliable	3.845	13.783	2.303
	"North Dakota"	"38"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	73	201053	36.309	28.460	45.653	4.250	37.963	29.537	48.044	4.566
	"North Dakota"	"38"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	198127	Unreliable	4.998	13.738	2.081	Unreliable	5.939	16.873	2.614
	"North Dakota"	"38"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	20	22915	87.279	53.313	134.796	19.516	80.707	48.591	126.033	18.444
	"North Dakota"	"38"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	85	209283	40.615	32.442	50.221	4.405	44.676	35.315	55.758	5.066
	"Ohio"	"39"	"Large Central Metro"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	36	1126614	3.195	2.238	4.424	0.533	3.418	2.381	4.754	0.579
	"Ohio"	"39"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	202	2780857	7.264	6.262	8.266	0.511	7.309	6.252	8.366	0.539
	"Ohio"	"39"	"Large Central Metro"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	25	156689	15.955	10.325	23.553	3.191	15.199	9.635	22.806	3.161
	"Ohio"	"39"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	162	923117	17.549	14.847	20.252	1.379	17.516	14.746	20.286	1.413
	"Ohio"	"39"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	143555	Unreliable	5.848	17.234	2.698	Unreliable	4.833	14.832	2.342
	"Ohio"	"39"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	782	2600906	30.066	27.959	32.174	1.075	29.908	27.749	32.067	1.101
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	206	2708477	7.606	6.567	8.644	0.530	7.791	6.683	8.899	0.565
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	25	150286	16.635	10.765	24.557	3.327	15.431	9.887	22.960	3.149
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	15	80158	Unreliable	10.474	30.864	4.832	Unreliable	8.813	27.046	4.246
	"Ohio"	"39"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	745	2588590	28.780	26.713	30.847	1.054	29.094	26.941	31.248	1.099
	"Ohio"	"39"	"Medium Metro"	"3"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	501697	Unreliable	2.280	5.914	0.869	Unreliable	2.176	5.802	0.865
	"Ohio"	"39"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	292	3153823	9.259	8.197	10.321	0.542	9.689	8.514	10.863	0.599
	"Ohio"	"39"	"Medium Metro"	"3"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	18	69615	Unreliable	15.324	40.864	6.094	Unreliable	14.564	40.028	5.992
	"Ohio"	"39"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	79	433779	18.212	14.419	22.698	2.049	18.616	14.592	23.407	2.180
	"Ohio"	"39"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	93190	Unreliable	5.146	19.734	3.393	Unreliable	4.879	20.254	3.472
	"Ohio"	"39"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1054	2947778	35.756	33.597	37.914	1.101	36.048	33.789	38.307	1.153
	"Ohio"	"39"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	552453	7.059	5.020	9.650	1.130	7.576	5.277	10.537	1.286
	"Ohio"	"39"	"Small Metro"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	61384	Unreliable	14.899	42.329	6.516	Unreliable	14.659	44.989	7.077
	"Ohio"	"39"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	179	525037	34.093	29.098	39.087	2.548	34.477	29.225	39.728	2.679
	"Ohio"	"39"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	146	2240915	6.515	5.458	7.572	0.539	7.022	5.838	8.206	0.604
	"Ohio"	"39"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	82555	Unreliable	6.652	23.841	4.017	Unreliable	5.504	19.726	3.372
	"Ohio"	"39"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	696	2148358	32.397	29.990	34.804	1.228	33.469	30.898	36.041	1.312
	"Ohio"	"39"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	527306	6.258	4.308	8.789	1.089	6.486	4.407	9.207	1.174
	"Ohio"	"39"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	165	516230	31.962	27.085	36.840	2.488	32.581	27.429	37.732	2.628
	"Oklahoma"	"40"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	74	595372	12.429	9.760	15.604	1.445	13.663	10.631	17.292	1.639
	"Oklahoma"	"40"	"Large Central Metro"	"1"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	30661	Unreliable	17.909	64.193	10.817	Unreliable	16.550	59.319	10.198
	"Oklahoma"	"40"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	27	134250	20.112	13.254	29.262	3.871	20.143	12.769	30.225	4.201
	"Oklahoma"	"40"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	20	120484	16.600	10.140	25.637	3.712	14.380	8.658	22.456	3.314
	"Oklahoma"	"40"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	239	551969	43.300	37.810	48.789	2.801	42.670	37.082	48.258	2.851
	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	73	579705	12.593	9.871	15.833	1.474	13.030	10.158	16.463	1.560
	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	11	36867	Unreliable	14.895	53.387	8.996	Unreliable	12.710	65.134	11.839
	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	42848	Unreliable	14.471	48.921	8.085	Unreliable	14.720	75.435	14.203
	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	238	557978	42.654	37.235	48.073	2.765	42.751	37.231	48.271	2.816
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	10	126540	Unreliable	3.790	14.533	2.499	Unreliable	3.897	14.946	2.617
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	100	957841	10.440	8.394	12.486	1.044	10.897	8.670	13.125	1.136
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	52	119168	43.636	32.589	57.223	6.051	41.265	30.628	54.403	5.816
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	15	97260	Unreliable	8.632	25.437	3.982	Unreliable	7.864	24.134	3.823
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	23	89540	25.687	16.283	38.543	5.356	23.872	14.148	37.727	5.560
	"Oklahoma"	"40"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	427	897120	47.597	43.082	52.111	2.303	48.331	43.603	53.060	2.412
	"Oklahoma"	"40"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	91816	Unreliable	8.336	25.583	4.075	Unreliable	8.614	27.664	4.518
	"Oklahoma"	"40"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	27	99152	27.231	17.945	39.620	5.241	27.591	18.023	40.427	5.437
	"Oklahoma"	"40"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	16	116429	Unreliable	7.855	22.317	3.436	Unreliable	7.691	22.665	3.506
	"Oklahoma"	"40"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	89	742535	11.986	9.626	14.750	1.271	12.739	10.116	15.833	1.415
	"Oklahoma"	"40"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	49	108623	45.110	33.373	59.638	6.444	45.083	33.006	60.134	6.683
	"Oklahoma"	"40"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	65981	Unreliable	7.268	27.872	4.793	Unreliable	5.915	24.558	4.224
	"Oklahoma"	"40"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	314	702232	44.715	39.769	49.660	2.523	45.455	40.255	50.655	2.653
	"Oklahoma"	"40"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	66	488570	13.509	10.448	17.187	1.663	14.937	11.342	19.309	1.962
	"Oklahoma"	"40"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	47	101284	46.404	34.096	61.708	6.769	48.293	34.950	65.050	7.395
	"Oklahoma"	"40"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	252	478821	52.629	46.131	59.127	3.315	54.176	47.097	61.255	3.612
	"Oregon"	"41"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	70	763035	9.174	7.152	11.591	1.096	8.554	6.616	10.883	1.056
	"Oregon"	"41"	"Large Central Metro"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	13	80970	Unreliable	8.549	27.455	4.453	Unreliable	7.772	24.959	4.105
	"Oregon"	"41"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	18	88323	Unreliable	12.078	32.209	4.804	Unreliable	11.631	35.695	5.618
	"Oregon"	"41"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	246	734803	33.478	29.295	37.662	2.135	34.035	29.613	38.457	2.256
	"Oregon"	"41"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	116	1120838	10.349	8.466	12.233	0.961	10.444	8.464	12.423	1.010
	"Oregon"	"41"	"Large Fringe Metro"	"2"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	11	104439	Unreliable	5.258	18.846	3.176	Unreliable	4.662	16.708	2.831
	"Oregon"	"41"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	25	146181	17.102	11.068	25.246	3.420	15.176	9.394	23.198	3.285
	"Oregon"	"41"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	360	1060866	33.935	30.429	37.440	1.789	33.345	29.796	36.894	1.811
	"Oregon"	"41"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	83	795792	10.430	8.307	12.929	1.145	10.985	8.640	13.770	1.269
	"Oregon"	"41"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	125404	Unreliable	3.824	14.665	2.522	Unreliable	3.453	14.334	2.488
	"Oregon"	"41"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	306	748344	40.890	36.309	45.472	2.338	40.848	36.084	45.613	2.431
	"Oregon"	"41"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	127	781889	16.243	13.418	19.068	1.441	16.714	13.626	19.802	1.576
	"Oregon"	"41"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	62142	Unreliable	9.978	33.732	5.574	Unreliable	9.723	40.364	7.258
	"Oregon"	"41"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	306	739436	41.383	36.746	46.020	2.366	41.627	36.705	46.548	2.511
	"Oregon"	"41"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	89	590906	15.062	12.096	18.535	1.597	15.099	11.856	18.955	1.759
	"Oregon"	"41"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	76876	Unreliable	9.004	28.917	4.690	Unreliable	7.409	25.048	4.085
	"Oregon"	"41"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	309	578408	53.422	47.466	59.379	3.039	52.881	46.514	59.249	3.249
	"Oregon"	"41"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	105031	19.042	11.631	29.409	4.258	21.690	12.398	35.223	5.372
	"Oregon"	"41"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	63	107397	58.661	45.077	75.052	7.391	52.907	39.141	69.946	7.520
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	11	217120	Unreliable	2.529	9.065	1.528	Unreliable	2.282	8.753	1.474
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	44	1097280	4.010	2.914	5.383	0.605	4.212	3.035	5.693	0.650
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	184	2073751	8.873	7.591	10.155	0.654	8.951	7.581	10.321	0.699
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	24	198446	12.094	7.749	17.995	2.469	11.640	7.379	17.466	2.451
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	129	868091	14.860	12.296	17.425	1.308	15.068	12.384	17.752	1.369
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	32	202043	15.838	10.833	22.359	2.800	20.366	13.180	30.064	4.089
	"Pennsylvania"	"42"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	585	1926184	30.371	27.910	32.832	1.256	30.069	27.535	32.602	1.292
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	212054	Unreliable	2.261	8.673	1.491	Unreliable	2.365	9.069	1.592
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	16	369761	Unreliable	2.473	7.027	1.082	Unreliable	2.412	6.853	1.071
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	362	4003623	9.042	8.110	9.973	0.475	9.195	8.183	10.207	0.516
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	19	190765	Unreliable	5.997	15.554	2.285	Unreliable	5.966	15.475	2.284
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	42	339245	12.380	8.923	16.735	1.910	11.439	8.172	15.577	1.798
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	19	148008	Unreliable	7.729	20.047	2.945	Unreliable	7.053	19.384	2.919
	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1126	3745088	30.066	28.310	31.822	0.896	29.128	27.343	30.913	0.911
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	239167	Unreliable	2.593	8.764	1.448	Unreliable	2.456	8.304	1.391
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	332071	Unreliable	2.305	7.074	1.127	Unreliable	2.451	8.285	1.374
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	348	3836206	9.071	8.118	10.025	0.486	9.505	8.446	10.565	0.541
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	12	99658	Unreliable	6.222	21.034	3.476	Unreliable	5.806	19.628	3.256
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	37	256430	14.429	10.159	19.888	2.372	13.257	9.234	18.438	2.249
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	40	333815	11.983	8.561	16.317	1.895	12.266	8.390	17.316	2.168
	"Pennsylvania"	"42"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1311	3593670	36.481	34.506	38.456	1.008	36.596	34.526	38.666	1.056
	"Pennsylvania"	"42"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	96	1336378	7.184	5.819	8.772	0.733	7.604	6.083	9.391	0.819
	"Pennsylvania"	"42"	"Small Metro"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	71354	Unreliable	8.690	29.377	4.855	Unreliable	8.617	30.885	5.222
	"Pennsylvania"	"42"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	16	66032	Unreliable	13.850	39.349	6.058	Unreliable	14.906	47.872	7.749
	"Pennsylvania"	"42"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	424	1278548	33.163	30.006	36.319	1.611	33.862	30.511	37.214	1.710
	"Pennsylvania"	"42"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	118	1278591	9.229	7.564	10.894	0.850	10.321	8.345	12.298	1.008
	"Pennsylvania"	"42"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	465	1242221	37.433	34.031	40.835	1.736	37.565	33.979	41.152	1.830
	"Pennsylvania"	"42"	"NonCore (Nonmetro)"	"6"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	54	493853	10.934	8.214	14.267	1.488	12.069	8.899	16.002	1.739
	"Pennsylvania"	"42"	"NonCore (Nonmetro)"	"6"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	177	492912	35.909	30.619	41.199	2.699	34.658	29.219	40.096	2.775
	"Rhode Island"	"44"	"Large Central Metro"	"1"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	551746	7.250	5.179	9.872	1.146	7.932	5.525	11.031	1.337
	"Rhode Island"	"44"	"Large Central Metro"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	67291	Unreliable	10.287	33.036	5.358	Unreliable	9.811	33.169	5.387
	"Rhode Island"	"44"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	117963	Unreliable	4.655	16.685	2.812	Unreliable	4.193	16.082	2.709
	"Rhode Island"	"44"	"Large Central Metro"	"1"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	132	501310	26.331	21.839	30.823	2.292	26.859	22.097	31.622	2.430
	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	516342	7.747	5.534	10.549	1.225	8.239	5.739	11.458	1.396
	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	123	473829	25.959	21.371	30.546	2.341	25.170	20.443	29.897	2.412
	"South Carolina"	"45"	"Large Fringe Metro"	"2"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	39	343701	11.347	8.069	15.512	1.817	10.575	7.407	14.640	1.751
	"South Carolina"	"45"	"Large Fringe Metro"	"2"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	129	319129	40.423	33.447	47.398	3.559	40.172	33.018	47.327	3.650
	"South Carolina"	"45"	"Medium Metro"	"3"	"Female"	"F"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	10	87941	Unreliable	5.453	20.912	3.596	Unreliable	5.306	20.350	3.507
	"South Carolina"	"45"	"Medium Metro"	"3"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	28	1023864	2.735	1.817	3.952	0.517	2.820	1.859	4.104	0.541
	"South Carolina"	"45"	"Medium Metro"	"3"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	391	2892032	13.520	12.180	14.860	0.684	13.785	12.358	15.213	0.728
	"South Carolina"	"45"	"Medium Metro"	"3"	"Male"	"M"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	12	78065	Unreliable	7.943	26.851	4.437	Unreliable	7.049	23.831	3.986
	"South Carolina"	"45"	"Medium Metro"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	133	867273	15.335	12.729	17.942	1.330	14.888	12.312	17.464	1.314
	"South Carolina"	"45"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	28	191803	14.598	9.700	21.099	2.759	13.217	8.468	19.666	2.671
	"South Carolina"	"45"	"Medium Metro"	"3"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	1047	2723924	38.437	36.109	40.765	1.188	38.729	36.305	41.153	1.237
	"South Carolina"	"45"	"Small Metro"	"4"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	390494	8.707	6.030	12.167	1.493	9.375	6.325	13.383	1.708
	"South Carolina"	"45"	"Small Metro"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19	195340	Unreliable	5.856	15.189	2.231	Unreliable	5.364	14.305	2.111
	"South Carolina"	"45"	"Small Metro"	"4"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	125	369895	33.793	27.869	39.718	3.023	34.465	28.022	40.908	3.287
	"South Carolina"	"45"	"Micropolitan (Nonmetro)"	"5"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	31	355939	8.709	5.918	12.362	1.564	8.513	5.561	12.474	1.658
	"South Carolina"	"45"	"Micropolitan (Nonmetro)"	"5"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	32	161092	19.864	13.587	28.043	3.512	20.448	13.796	29.191	3.742
